species	genome_assembly	clade;qual	lifespan_days;quant	length_cm;quant	weight_kg;quant	RGBIF_observation;quant	genome_size;quant	GC_content_proportion;quant	No_prot_annot;quant	median_coverage_exon;buscodataset_embryophyta;quant	No_genes;buscodataset_embryophyta;quant	No_introns;buscodataset_embryophyta;quant	median_length_introns;buscodataset_embryophyta;quant	No_multi_exonic_genes;buscodataset_embryophyta;quant	No_intron_per_gene;buscodataset_embryophyta;quant	prop_intron_annotated;buscodataset_embryophyta;quant	median_gene_fpkm;buscodataset_embryophyta;quant	average_svr;svr_class_all;buscodataset_embryophyta;quant	average_svr;svr_class_high_SV;buscodataset_embryophyta;quant	average_svr;svr_class_low_SV;buscodataset_embryophyta;quant	median_coverage_exon;buscodataset_eukaryota;quant	No_genes;buscodataset_eukaryota;quant	No_introns;buscodataset_eukaryota;quant	median_length_introns;buscodataset_eukaryota;quant	No_multi_exonic_genes;buscodataset_eukaryota;quant	No_intron_per_gene;buscodataset_eukaryota;quant	prop_intron_annotated;buscodataset_eukaryota;quant	median_gene_fpkm;buscodataset_eukaryota;quant	average_svr;svr_class_all;buscodataset_eukaryota;quant	average_svr;svr_class_high_SV;buscodataset_eukaryota;quant	average_svr;svr_class_low_SV;buscodataset_eukaryota;quant	median_coverage_exon;buscodataset_None;quant	No_genes;buscodataset_None;quant	No_introns;buscodataset_None;quant	median_length_introns;buscodataset_None;quant	No_multi_exonic_genes;buscodataset_None;quant	No_intron_per_gene;buscodataset_None;quant	prop_intron_annotated;buscodataset_None;quant	median_gene_fpkm;buscodataset_None;quant	average_svr;svr_class_all;buscodataset_None;quant	average_svr;svr_class_high_SV;buscodataset_None;quant	average_svr;svr_class_low_SV;buscodataset_None;quant	median_coverage_exon;buscodataset_metazoa;quant	No_genes;buscodataset_metazoa;quant	No_introns;buscodataset_metazoa;quant	median_length_introns;buscodataset_metazoa;quant	No_multi_exonic_genes;buscodataset_metazoa;quant	No_intron_per_gene;buscodataset_metazoa;quant	prop_intron_annotated;buscodataset_metazoa;quant	median_gene_fpkm;buscodataset_metazoa;quant	average_svr;svr_class_all;buscodataset_metazoa;quant	average_svr;svr_class_high_SV;buscodataset_metazoa;quant	average_svr;svr_class_low_SV;buscodataset_metazoa;quant	Embryophyta_dn;quant	Embryophyta_ds;quant	Embryophyta_dnds;quant	Eukaryota_dn;quant	Eukaryota_ds;quant	Eukaryota_dnds;quant	Metazoa_dn;quant	Metazoa_ds;quant	Metazoa_dnds;quant	per_clade_dn;quant	per_clade_ds;quant	per_clade_dnds;quant
Terrapene_carolina	GCF_002925995.2	Other Vertebrates	50370	18	0.372	61140	2439.725469	0.44	34138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55.5119893428064	268	1999	1144	247	8.09311740890688	0.999499749874938	7.39203	0.0130062746709215	0.155197858943397	0.00188557363558763	13.3286536269162	22254	69577	1310	10368	6.71074459876543	0.994265346306969	1.1305	0.0184254389442555	0.167700182425251	0.00216635670481648	60.11930748965	878	5475	1214	810	6.75925925925926	0.998538812785388	8.27376	0.0145222871535968	0.158356537758046	0.00229381043752293	NA	NA	NA	0.006240546708	0.03733373423	0.167155706138427	0.009986707954	0.04691735042	0.212857458159932	0.01644420229	0.06697088419	0.245542559111911
Patagioenas_fasciata	GCA_002029285.1	Aves	6752.5	NA	0.47	846141	1072.902253	0.42	24805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	308.672191528545	285	2803	681	280	10.0107142857143	0.995005351409204	15.46435	0.0100334601693117	0.148934586921934	0.00295038808893807	77.3895109579864	19528	118890	861	13489	8.81384832085403	0.993203801833628	2.279595	0.020983685991341	0.179147032650434	0.00320114979492598	280.916967509025	907	7738	738	883	8.76330690826727	0.994701473248902	13.90825	0.0140566523202736	0.158839576495857	0.00358316473440128	NA	NA	NA	0.0498814047	0.3793533331	0.131490619292518	0.05597189877	0.4729947805	0.118335129852453	0.01902585887	0.1221573676	0.155748762795049
Motacilla_alba	GCF_015832195.1	Aves	5000.5	15	0.0329	4736291	1071.767228	0.43	42246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	746.248175051353	281	2680	713.5	277	9.67509025270758	0.998880597014925	11.2774	0.0137500818476258	0.155862479451189	0.00436636744739052	283.25030806954	15594	127624	875	13020	9.80215053763441	0.996748260515264	2.424915	0.0260545278084269	0.186434222275284	0.00453260016232885	749.522077922078	894	7221	751	869	8.30955120828539	0.998615150256197	11.027625	0.0159128701827874	0.161092446210294	0.00478683736958649	NA	NA	NA	0.01635682655	0.1254924908	0.130341078145211	0.01679625124	0.1254974589	0.133837381148759	0.01867372338	0.1295863357	0.144102565128709
Carassius_auratus	GCF_003368295.1	Teleostei	15695	48	3	97375	1820.41035	0.37	96703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1985.76518691589	90	932	253.5	87	10.7126436781609	1	4.827455	0.00582232162643917	0.161519710739745	0.0024079051985158	391.681034482759	53065	392792	320	43949	8.93745022639878	0.995170471903705	0.265601	0.0190841039344083	0.19825199875044	0.00287841010217904	1737.29167851456	271	2418	219.5	264	9.15909090909091	1	4.88426	0.00721941863742047	0.16723044477572	0.00237886352203091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Enhydra_lutris	GCF_002288905.1	Mammalia	10800	150	45	18909	2425.59385	0.42	36603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	189.673220024296	289	2883	1055	284	10.1514084507042	0.997571973638571	14.75815	0.0153132194697098	0.12174114550215	0.00485287473966428	38.5940678047412	19340	110278	1191	11476	9.60944579993029	0.994731496762727	2.6274225	0.0238918906290789	0.162601519740212	0.00450345165912454	161.665241448692	944	7601	1218	906	8.38962472406181	0.997895013813972	13.589425	0.0202928699421314	0.148189650304983	0.00550017026123795	NA	NA	NA	0.03787125832	0.2849456643	0.132906947059661	0.009821764936	0.07532102774	0.13039871109969	0.005819329693	0.04022241664	0.14467876818751
Musca_domestica	GCF_000371365.1	Lepido Diptera	60	0.8	0.000012	12179	691.720152	0.35	21304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1298.37540983607	292	744	65	245	3.03673469387755	1	19.048925	0.00612470766233814	0.155938388831432	0.00155974784832144	347.412543943244	14888	33197	78	9230	3.59664138678223	0.990390697954634	3.4874075	0.0209738597359612	0.219117967754167	0.00201486016025391	1052.31418657333	944	2271	67	781	2.9078104993598	0.998238661382651	16.2118	0.00976936724146403	0.205872125554099	0.00158342641281736	NA	NA	NA	0.1755739565	2.035368126	0.0862615240246717	0.189185122	2.193664769	0.0862415828860859	0.1232936902	1.779505825	0.0692853535334733
Lucilia_cuprina	GCF_000699065.1	Lepido Diptera	20.56	0.9	NA	1600	374.710711	0.3	18864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2498.71077763806	296	767	67	248	3.09274193548387	0.997392438070404	12.73525	0.0049499437917207	0.180375841003164	0.00145075701223714	1000.67427385892	15549	36049	80	9887	3.64610094062911	0.987683430885739	3.62919	0.0207510655244137	0.223372386948731	0.0020502036312988	2445.51188118812	968	2269	68	802	2.82917705735661	0.998237108858528	13.35055	0.00850571222920356	0.199007565644888	0.00163372756261038	NA	NA	NA	0.1437535394	1.723545092	0.0834057316325786	0.152874458	1.824529671	0.0837884197938045	0.01919946265	0.2975618369	0.0645225975549151
Ceratitis_capitata	GCF_000347755.3	Lepido Diptera	178.85	0.5	NA	6377	435.785331	0.35	22949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1145.87333333333	301	933	66	261	3.57471264367816	0.997856377277599	11.4258	0.0107898230561986	0.16699470617156	0.00250355950493221	594.11468178954	12563	41149	84	9637	4.26989727093494	0.993875914360009	3.45721	0.0253044773508283	0.208249512067309	0.00326080621967628	1171.47508934503	970	2774	68	843	3.29062870699881	0.99747656813266	12.10485	0.0145308410188473	0.189178023912522	0.0025558030546431	NA	NA	NA	0.1214843162	1.439438947	0.0843969912396708	0.1218693934	1.463599572	0.0832668960359603	0.1296135883	1.700588741	0.0762168919357793
Drosophila_suzukii	GCF_000472105.1	Lepido Diptera	38	0.33	NA	2977	202.303443	0.41	23160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2158.47217928903	268	652	62	232	2.81034482758621	0.996932515337423	19.8576	0.00609631484994976	0.161812186272239	0.00116859739987731	594.820021299254	16335	32754	70	9943	3.29417680780449	0.984520974537461	2.66088	0.0226108596273794	0.218455299213078	0.00190379107081981	1913.39796792658	881	1912	62	730	2.61917808219178	0.995292887029289	18.1304	0.011690164570381	0.218946230242081	0.00133305200798412	NA	NA	NA	0.01230638475	0.1892380859	0.0650312260952751	0.01355894389	0.1833027876	0.0739702001673214	0.0135221718	0.1889307782	0.0715720960281314
Drosophila_melanogaster	GCF_000001215.4	Lepido Diptera	109.5	0.3	NA	3014	142.573024	0.42	30493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4915.62497422999	295	702	62	251	2.79681274900398	1	9.43593	0.00881022749674634	0.207637532994157	0.00146800794366617	2563.90032154341	13931	37901	67	10205	3.71396374326311	0.998100313975885	4.28433	0.0269650283414415	0.229945022201915	0.00283441385020558	4530.45849297573	956	2170	62	808	2.68564356435644	1	10.5824	0.0122387350171705	0.209231012520655	0.00202149134636446	NA	NA	NA	0.07682233906	0.9040897597	0.084972026544678	0.01798642508	0.1844587927	0.0975091770726959	0.01721612825	0.1903963317	0.0904225837561134
Drosophila_pseudoobscura	GCF_000001765.3	Lepido Diptera	90	0.1955	NA	355	149.027119	0.45	23456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3865.46735905045	287	666	63	242	2.75206611570248	1	13.1249	0.00814266667434419	0.166883761737966	0.00169380968738458	1975.85959182588	14574	35576	67	10324	3.44595118171251	0.99092084551383	3.916815	0.0261331868205249	0.227555337497219	0.00261201653808829	3583.69420702754	931	2049	63	783	2.61685823754789	0.996583699365544	13.67395	0.0132240052776312	0.201541154557156	0.00181970586474068	NA	NA	NA	0.04766852389	0.5479950939	0.0869871362364764	0.0524583511	0.5534953228	0.0947765029605414	0.005202653919	0.04194335753	0.124039996447085
Drosophila_grimshawi	GCF_000005155.2	Lepido Diptera	50	0.5	NA	253	186.090669	0.38	14986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	274.741286558969	283	680	66	242	2.8099173553719	0.980882352941176	11.9556	0.00487034378912676	0.155552678666072	0.00123944415353772	98.852347790236	14982	29054	75	8309	3.49669033578048	0.957561781510291	1.161785	0.0182516960135065	0.217467375185823	0.00178648598204883	252.54391072295	925	2014	66	757	2.66050198150594	0.983118172790467	11.2596	0.0079926546536248	0.202085285510409	0.00121038389398383	NA	NA	NA	0.1810088191	1.574459379	0.114965696488763	0.1801348838	1.646400606	0.109411332298793	0.1210996678	1.247337805	0.0970865048061299
Anopheles_gambiae	GCF_000005575.2	Lepido Diptera	NA	0.4	NA	100989	252.454096	0.44	14102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	71.3870023309273	294	475	79	232	2.04741379310345	0.976842105263158	12.953235	0.00495396458766265	0.239708110082458	0.000420086241196641	45.7739197530865	12603	22465	87	7525	2.98538205980066	0.940707767638549	6.27506	0.0148979078953361	0.223595571591282	0.00090080054062771	72.6609646524486	946	1580	80	726	2.1763085399449	0.968987341772152	13.42105	0.0060560004835803	0.205393647701366	0.000479215297916814	NA	NA	NA	0.3109459767	2.496289924	0.124563246324268	0.2997747322	2.619335379	0.114446868699359	0.009481377906	0.05255782115	0.180398991026286
Culex_quinquefasciatus	GCF_000209185.1	Lepido Diptera	NA	NA	NA	56932	539.959374	0.37	18883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.0611111111111	282	139	65	102	1.36274509803922	0.971223021582734	4.17979	0.00103604968214457	0.0909090909090909	0.00038479576021018	2.04245283018868	18883	3836	67	2545	1.50726915520629	0.923618352450469	0	0.00875742143225855	0.183207020699497	0.000767363450552986	40.9798862156343	882	422	65	300	1.40666666666667	0.966824644549763	4.01934	0.00596067974072049	0.247542290968586	0.000696189423406235	NA	NA	NA	0.2057246606	1.786906865	0.115128921730344	0.1718356972	1.658903609	0.103583894969994	0.01702292243	0.1530913001	0.111194577476843
Aedes_aegypti	GCF_002204515.2	Lepido Diptera	40	1	NA	61781	1278.709169	0.38	28317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2896.7444926973	284	639	169	255	2.50588235294118	1	21.9677	0.00827129672074507	0.205866782570054	0.00188695145905498	953.924581460492	14626	39943	238	10727	3.72359466766104	0.99339058157875	4.348735	0.0286979992867765	0.21629309544061	0.00325116078598218	2418.2109053271	909	2107	174	821	2.56638246041413	0.998101566207878	18.1181	0.0134859757717081	0.219149177772901	0.00259127341682236	NA	NA	NA	0.1738029979	1.68615955	0.103076246788152	0.1634758792	1.812802763	0.0901785249540686	0.1432322367	1.792275724	0.0799164072703804
Danaus_plexippus	GCA_000235995.2	Lepido Diptera	NA	NA	NA	616305	241.867244	0.32	15232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	130.324445517438	288	1417	232	250	5.668	0.979534227240649	14.03295	0.00561301350072611	0.137165773534215	0.00100049890495732	80.2168451446639	15232	49422	266	9641	5.12623171870138	0.957771842499292	6.01966	0.0146620329106121	0.195705885029616	0.00148527552158651	123.329739442947	934	3719	227	806	4.61414392059553	0.97499327776284	13.5967	0.00763365024841046	0.16120481087952	0.00149252162138342	NA	NA	NA	0.2415833574	2.475616706	0.0975851216444328	0.2055777348	2.398368125	0.0857156716923929	0.0314979636	0.4693535132	0.067109252864116
Bombyx_mori	GCF_000151625.1	Lepido Diptera	50	1.9	NA	1134	431.723578	0.38	22510	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	543.990734747659	295	1603	592	255	6.28627450980392	0.996257018091079	9.32555	0.00939043567311927	0.143652570735363	0.00280034396522116	126.83401920439	13863	58281	735	8932	6.52496641289745	0.989584941919322	1.744625	0.0184376784228297	0.190471863623147	0.0029833293437429	459.076530612245	957	4415	613	827	5.33857315598549	0.995696489241223	8.16672	0.0112200897218026	0.142903181534696	0.003349448852525	NA	NA	NA	NA	NA	NA	0.2333013698	2.506207476	0.093089407814056	0.005743182524	0.04898393878	0.117246237584
Plutella_xylostella	GCF_000330985.1	Lepido Diptera	NA	0.8	NA	105878	336.866061	0.38	21674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	979.844056744988	235	861	355	193	4.46113989637306	0.990708478513357	8.71312	0.00758095301847477	0.184611221631003	0.00118996859202969	348.646188850967	18119	50816	439	12215	4.16013098649202	0.976641215365239	1.40552	0.0169585877202388	0.208820051126428	0.00156186944557711	912.666019417476	726	2371	339	612	3.87418300653595	0.995360607338676	8.499165	0.00666407706464618	0.177179674031114	0.0014003347235074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptinotarsa_decemlineata	GCF_000500325.1	Other Insecta	720	1	NA	31677	633.896204	0.35	19038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2073.11170212766	283	1027	323	242	4.24380165289256	0.996105160662123	28.103	0.010008561702073	0.145826169387203	0.00334947572772547	813.282993899689	14000	45894	1145	10826	4.23923886938851	0.986468819453523	8.692895	0.0216193541805472	0.189342667906644	0.00371775809316154	2049.75042301184	926	2959	325	788	3.75507614213198	0.994930719837783	29.4654	0.0121497664233927	0.158853583016014	0.00354174283799382	NA	NA	NA	0.2295813919	2.359307863	0.0973087893701476	0.2307780824	2.601568795	0.0887072764877625	0.1604017524	2.251179806	0.0712523060008295
Anoplophora_glabripennis	GCF_000390285.2	Other Insecta	66	3.5	NA	1366	679.777375	0.33	20632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	333.960302301615	290	1197	75	262	4.56870229007634	0.996658312447786	10.8975	0.00792072494385503	0.147876731191458	0.00245369344980804	123.68879063894	14828	49858	217	10064	4.95409379968203	0.991836816559028	1.5465525	0.0202438765852686	0.191690930742549	0.0028180855842635	320.15194554909	946	3402	73	823	4.13365735115431	0.997060552616108	10.9809	0.011297101047532	0.152259262422612	0.00314443872919713	NA	NA	NA	0.2097120858	2.228446631	0.0941068468424093	0.2044135939	2.356349365	0.0867501215805492	0.2111698823	3.165211229	0.0667158894058125
Dendroctonus_ponderosae	GCF_000355655.1	Other Insecta	730	0.75	NA	1122	201.820679	0.36	20551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2252.10078387458	282	1454	58	261	5.57088122605364	0.995873452544704	15.217925	0.00754658266889257	0.149504187511741	0.00290876319249268	1194.53885350318	13021	64849	63	10949	5.92282400219198	0.988758500516585	3.96919	0.0225181946276412	0.197308396468052	0.00360782913579867	2279.50730816078	910	4011	59	817	4.9094247246022	0.996509598603839	15.65205	0.0125962758326724	0.166439353672644	0.00366842641964317	NA	NA	NA	0.4455191838	4.098131912	0.108712748483143	0.4341469177	4.53142809	0.0958079680571517	0.2704595454	3.857177613	0.0701185095776921
Tribolium_castaneum	GCF_000002335.3	Other Insecta	170	0.5	NA	3618	152.429355	0.34	22610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2910.94732190558	298	1018	50	261	3.90038314176245	0.997053045186641	36.67225	0.00746424003915783	0.172585134622709	0.0029654871090308	955.105303263153	12876	44481	52	10103	4.40275165792339	0.993300510330253	10.188255	0.0240291046353921	0.195435767243437	0.00377794668919143	2619.84238310709	961	2990	50	838	3.56801909307876	0.997658862876254	34.3786	0.0115243547475074	0.176870858064844	0.00340207037402421	NA	NA	NA	0.323320919	3.320159013	0.097381154858561	0.3048123879	3.497124018	0.0871608745732505	0.05388741501	0.9547025591	0.0564441924831539
Onthophagus_taurus	GCF_000648695.1	Other Insecta	160	1	NA	14625	261.521662	0.33	21668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	683.170953912111	285	881	56	246	3.58130081300813	0.997729852440409	27.2312	0.00811134511714775	0.146088447197054	0.00257271292031562	325.874092009685	14537	42069	60	10462	4.02112406805582	0.991751646105208	5.62795	0.0251238544880207	0.214116399725632	0.00300898680010836	646.921513002364	931	2571	56	796	3.22989949748744	0.99805523142746	25.1717	0.0134455681988223	0.191851775241128	0.00286028026553348	NA	NA	NA	0.3752053325	3.363425363	0.111554529090349	0.3800009959	3.928000681	0.096741580962063	0.3707115083	5.161539968	0.0718218807949372
Bombus_terrestris	GCF_000214255.1	Hymenoptera	150	2.5	NA	249262	236.381658	0.38	22091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2633.14186122438	298	1440	82	277	5.1985559566787	0.995138888888889	24.5636	0.0198475601549595	0.169497968308393	0.00487108691729733	1600.81518791166	10581	53202	106	8799	6.04636890555745	0.988590654486673	12.9047	0.0346242043157219	0.200010064858579	0.00549137200362294	2647.95416510095	966	4300	84	911	4.72008781558727	0.992790697674419	24.55255	0.0233104803241098	0.173192366724796	0.00548689924549578	NA	NA	NA	0.01558053861	0.1002158047	0.155469874803091	0.01793843775	0.09649109183	0.185907708263933	0.003104391667	0.01848613278	0.167930832475607
Melipona_quadrifasciata	GCA_001276565.1	Hymenoptera	NA	NA	NA	1921	250.811466	0.39	14257	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.2799503414029	282	938	82	242	3.87603305785124	0.936034115138593	15.8296	0.0141899454756768	0.151361885056406	0.00192253624487987	22.6748792270531	14257	30168	98	7146	4.22166246851385	0.8823256430655	2.92967	0.0245469077064994	0.192751434299496	0.00208508732957338	67.5335775335775	896	2827	84	785	3.60127388535032	0.917580474000707	16.54905	0.0178661298644055	0.164034743700396	0.00224199847159988	NA	NA	NA	0.1018123651	0.7597398754	0.134009505617164	0.101658318	0.8062744723	0.126084009220839	0.04293308638	0.2354004831	0.182383170223834
Apis_cerana	GCF_001442555.1	Hymenoptera	1095	2	NA	16909	205.97291	0.33	19255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1395.15249875342	296	1422	87	272	5.22794117647059	0.993670886075949	20.97645	0.019302526505489	0.158892627727831	0.00537590387773801	814.222897669707	10621	51819	107	9415	5.50387679235263	0.983577452285841	6.4894	0.0318178709467842	0.193331691753319	0.00480430786419366	1400.92895087459	955	4114	88	894	4.60178970917226	0.993437044239183	20.5089	0.0236273107583448	0.168312691009661	0.00536835639320469	NA	NA	NA	0.01235316368	0.09870323528	0.125154597465389	0.01359596398	0.09924418778	0.13699506524391	0.01368561737	0.1028396811	0.133077205448472
Apis_florea	GCF_000184785.1	Hymenoptera	1095	2	NA	6152	212.791247	0.34	17663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	490.906199701426	300	1353	88	275	4.92	0.988913525498891	21.1535	0.0148335562844193	0.143817310487167	0.00341906476205228	256.018651362984	10863	38641	99	7572	5.10314315900687	0.983152609922104	10.185	0.0233683987056796	0.179571925277378	0.0035274619320768	503.242788461538	973	3886	88	891	4.36139169472503	0.989449305198147	21.82715	0.018470513160726	0.156347937313828	0.00396122791139497	NA	NA	NA	NA	NA	NA	0.01663714191	0.1241854904	0.133970094706008	0.01625832104	0.1327407137	0.12248179617856
Apis_mellifera	GCF_003254395.2	Hymenoptera	2920	2	NA	714325	223.93727	0.33	23471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1912.91976351351	299	1515	89	280	5.41071428571429	0.993399339933993	35.917	0.0187589566291947	0.163410756920827	0.00518153133106312	1268.82096735381	9935	54411	112	8753	6.21626870787159	0.992299351234125	16.094725	0.0348401656012112	0.199914528439399	0.00547248838162753	1776.6867607657	970	4443	90	912	4.87171052631579	0.992797659239253	33.11865	0.0230463913230482	0.17795962404123	0.00532870029734195	NA	NA	NA	0.01222040473	0.09304051319	0.13134498414733	0.01523616155	0.1089309076	0.139869958726021	0.0158787889	0.1146409885	0.138508827494976
Eufriesea_mexicana	GCF_001483705.1	Hymenoptera	NA	NA	NA	345	571.02757	0.41	15659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50.8312195132351	290	1105	82	254	4.3503937007874	0.989140271493213	18.02685	0.018921695599476	0.178772638704405	0.00266566748711029	42.2509505703422	10297	38524	105	7509	5.13037688107604	0.986891288547399	10.2103	0.0297428653673551	0.196997715226261	0.00296838988403957	56.855329491054	946	3237	85	847	3.82172373081464	0.993512511584801	18.2468	0.0211505922788345	0.171310101734377	0.00294628735696416	NA	NA	NA	0.1049319124	0.6750984325	0.155432019018945	0.1056695526	0.7027979882	0.150355513780909	0.1067598141	0.7627566836	0.13996575368717
Habropoda_laboriosa	GCF_001263275.1	Hymenoptera	NA	NA	NA	2383	286.296474	0.39	12256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.6643332838781	298	738	82	228	3.23684210526316	0.981029810298103	17.8887	0.0148045713569424	0.176230197371526	0.00180543602633906	18.3585209003215	10069	25701	100	6306	4.07564224548049	0.973814248472822	10.1586	0.0260933219601068	0.192401222511011	0.00225578223080328	24.8487513093335	964	2168	84	752	2.88297872340426	0.982472324723247	17.7574	0.0173806757843809	0.162965209999341	0.00193088847993614	NA	NA	NA	0.1255070543	0.8317989276	0.150886290106345	0.117856186	0.8513795079	0.138429671969322	0.1187868237	0.8758845737	0.135619266815271
Megachile_rotundata	GCF_000220905.1	Hymenoptera	60	1.9	NA	6264	265.916349	0.37	26024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3370.54064697609	297	1508	78	280	5.38571428571429	0.989389920424403	18.7341	0.0322807515228828	0.162951115804198	0.00767065139425056	1560.76538738956	10788	51598	91	8722	5.91584498968127	0.984805612620644	7.08326	0.0460423666130631	0.180731435318293	0.00831686334616686	3400.08632040966	960	4344	79	898	4.83741648106904	0.987569060773481	19.82805	0.0380557740056953	0.169544130122449	0.00819231685375459	NA	NA	NA	0.0919912173	0.7784798337	0.118167758903631	0.08514749522	0.7613385969	0.111839194238544	0.08426547317	0.7955935067	0.105915234928852
Dufourea_novaeangliae	GCF_001272555.1	Hymenoptera	NA	NA	NA	551	277.275324	0.39	12157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35.0691886510702	297	981	81	256	3.83203125	0.992864424057085	18.9301	0.00931547273584153	0.150590861355766	0.000762584343716388	22.5190248562775	9844	28575	104	6719	4.25286500967406	0.987366579177603	9.86047	0.0201019359446773	0.204857367500369	0.00104366033502558	31.4635942187074	971	2737	84	830	3.29759036144578	0.995615637559372	16.8601	0.0121692808629746	0.173160847877776	0.00090364736193884	NA	NA	NA	0.1549017697	1.362103925	0.113722431054591	0.1489115381	1.401337373	0.106263874045697	0.1062747559	0.9318290872	0.114049622790097
Atta_cephalotes	GCF_000143395.1	Hymenoptera	5475	2.54	0.00002	5401	281.093678	0.33	10657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	297	40	146.5	24	1.66666666666667	0.925	0	0.00386404293381037	0.0772808586762075	0	0	10491	674	205	459	1.46840958605664	0.973293768545994	0	0.00227572966113316	0.187419879122883	0.0000517759138448793	0	956	136	202	81	1.67901234567901	0.963235294117647	0	0.00113648321582658	0.0772808586762075	0	NA	NA	NA	0.03221568618	0.2223854355	0.144864190892573	0.02410955145	0.2052711503	0.117452215836294	0.007284064886	0.03451400328	0.211046653351306
